Gennaio 	dZ e nn a j o
'	
(Lui	l u i
(comme	k o mm e
(gramatica	g r a m a t i k a
,	
.	
/Grazie	g r a tts j e
29.Marzo	m a r ts o
A	a
ABRACI	a b r a tS i
ATESA	a t E z a
Abbiamo	a bb j a m o
Abbracci	a bb r a ttS i
Abbraccio	a bb r a ttS o
Abiamo	a b j a m o
Adeso	a d e z o
Afetto	a f e tt o
Agosto	a g o s t o
Aguri	a g u r i
Al	a l
Al'	a l
Albergo	a l b E r g o
All	a ll
Alla	a ll a
Alora	a l O r a
Amica	a m i k a
Amichi	a m i k i
Amici	a m i tS i
Ammettéro	a mm e tt e r o
Ance	a n tS e
Anchio	a n k j o
Anchè	a n k E
Anché	a n k e
Ancoro	a n k o r o
Ancòra	a n k O r a
Andró	a n d o
Appena	a pp e n a
April	a p r i l
Aprile	a p r i l e
Arivederci	a r i v e d e r tS i
Arriveró	a rr i v e o
Arrividerci	a rr i v i d e r tS i
Aspeto	a s p e t o
Attesa	a tt e s a
Augosto	a u g o s t o
Auguri	a u g u r i
Avete	a v e t e
BACCI	b a ttS i
BACCI-	b a ttS i
BACCIONI	b a ttS o n i
Bacci	b a ttS i
Baccio	b a ttS o
Baccione	b a ttS o n e
Baci	b a tS i
Bacioni	b a tS o n i
Barciono	b a r tS o n o
Benche	b e n k e
Bona	b O n a
Bongiorno	b o n dZ o r n o
Bono	b O n o
C'	tS i
CERA	tS e r a
CITTA	tS i tt a
COMINCARE	k o m i n k a r e
COSI	k O s i
CUCCINA	k u ttS i n a
CUCCINARE	k u ttS i n a r e
Cara	k a r a
Cari	k a r i
Carissimi	k a r i ss i m i
Caro	k a r o
Carrisimi	k a rr i z i m i
Carro	k a rr o
Casa	k a s a
Centro	tS E n t r o
Chattolica	k a tt O l i k a
Ci	tS i
Ciao	tS a o
Ciau	tS a u
Colgo	k O l g o
Collosseo	k o ll O ss e o
Com	k o m
Com'	k o m
Come	k o m e
Comè	k o m E
Congratulazione	k o n g r a t u l a tts j o n e
Congratulazioni	k o n g r a t u l a tts j o n i
Cosi	k O s i
Cosí	k O s i
Cuando	k u a n d o
DA	d a
Di	d i
Dicembre	d i tS E m b r e
Discoteka	d i s k O t E k a
Doppo	d o pp o
Due	d u e
E	E
E-Mail	E m a i l
ETERNÀ	e t e r n a
Eg.Gabriella	e g g a b r j E ll a
Egrega	e g r E g a
Espero	e s p e r o
Et	e t
Fabrica	f a b r i k a
Famiglia	f a m i LL a
Farcitto	f a r tS i tt o
Febbraio	f e bb r a j o
Felicitazioni	f e l i tS i t a tts j o n i
Forze	f O r ts e
Francese	f r a n tS e z e
GIA	dZ i a
GIOCATOLI	dZ o k a t o l i
GIOVEDI	dZ o v e d i
Genaio	dZ e n a j o
Giorgo	dZ O r g o
Giornata	dZ o r n a t a
Giovedi	dZ o v e d i
Giovedì	dZ o v e d i
Graciè	g r a tS j E
Gratulazio	g r a t u l a tts j o
Grazie	g r a tts j e
Grazzie	g r a tts i e
Habito	a b i t o
Hai	a i
Hieri	j E r i
Ho	o
Hotel	o t E l
IFORMATIONE	i f o r m a t j o n e
INDIRIZIO	i n d i r i tts j o
INNAZI	i nn a tts i
INTERESATA	i n t e r e z a t a
Iieri	i i E r i
Il	i l
In	i n
Inglese	i n g l e s e
Inoltrè	i n o l t r E
Instituto	i n s t i t u t o
Invio	i n v i o
Io	i o
Italiana	i t a l j a n a
Italiano	i t a l j a n o
Jennaio	dZ e nn a j o
L'	l
La	l a
Lasciatemi	l a SS a t E m i
Lavorarai	l a v o r a r a i
Lavoro	l a v o r o
Li	l i
Lino	l i n o
Lougano	l u g a n o
Luglio	l u LL o
Lunedi	l u n e d i
Lunedì	l u n e d i
MARTEDI	m a r t e d i
MERCOLEDI	m e r k o l E d i
MILE	m i l e
Maggio	m a ddZ o
Mah	m a
Mamma	m a mm a
Mammina	m a mm i n a
Mangiamo	m a n dZ a m o
Maroco	m a r O k o
Martedi	m a r t e d i
Martedí	m a r t e d i
Marzo	m a r ts o
Matrimonio	m a t r i m O n j o
Mezzogiorno	m e ddz o dZ o r n o
Mi	m i
Miei	m j E i
Mio	m i o
Mo	m o
Molti	m o l t i
Molto	m o l t o
Monstrero	m o n s t r E r o
Musei	m u z E i
Mà	m a
Nel	n e l
Nell	n E ll
Nell'	n E ll
Nellattesa	n e ll a tt e s a
Noci	n o tS i
Non	n O n
Novembre	n o v E m b r e
Oggi	O ddZ i
Orario	o r a r j o
Ottobre	o tt o b r e
PERCHE	p e r k e
PICOLLA	p i k O ll a
PIU	p i u
PIÚ	p i u
POMERIGIO	p o m e r i dZ o
POSIAMO	p o s j a m o
PROPIO	p r O p j o
Papa	p a p a
Parla	p a r l a
Peccáto	p e kk a t o
Perche	p e r k e
Perchè	p e r k E
Percio	p e r tS o
Perció	p e r tS o
Pero	p e r o
Persone	p e r s o n e
Piemontese	p j e m o n t e s e
Portroppo	p o r t r O pp o
Posibilitta	p o z i b i l i tt a
Potró	p o t o
Poui	p u i
Prererisco	p r e r e r i s k o
Presto	p r E s t o
Prima	p r i m a
Profesoressa	p r o f e z o r e ss a
Proporiamo	p r o p o r j a m o
Prosimo	p r o s i m o
Puo	p w o
Puoi	p w O i
Pur	p u r
Qualce	k w a l tS e
Qualge	k w a l dZ e
Quando	k w a n d o
Que	k w e
Quest	k w e s t
Ragazze	r a g a tts e
Ragazzi	r a g a tts i
Regalare	r e g a l a r e
Regalo	r e g a l o
Repeto	r e p e t o
Reppublica	r e pp u b l i k a
Residence	r e s i d E n tS e
Residencie	r e s i d e n tS e
Residente	r e s i d E n t e
Rimago	r i m a g o
Ringrazio	r i n g r a tts j o
Risbonti	r i z b o n t i
Risponti	r i s p o n t i
Ristorante	r i s t o r a n t e
SCRITO	s k r i t o
SCRIVERO	s k r i v e r o
SETIMANA	s e t i m a n a
Sabato	s a b a t o
Salati	s a l a t i
Saluti	s a l u t i
Salutie	s a l u t i e
Salutti	s a l u tt i
Salutì	s a l u t i
Sará	s a r a
Scrivi	s k r i v i
Scuzi	s k u ddz i
Scuzo	s k u ddz o
Seguire	s e g w i r e
Sera	s e r a
Setimane	s e t i m a n e
Settembre	s e tt E m b r e
Settimana	s e tt i m a n a
Si	s i
Siamo	s j a m o
Siccome	s i kk o m e
Siccomè	s i kk o m E
Siccuramente	s i kk u r a m e n t e
Sicome	s i k O m e
Sicomme	s i k O mm e
Signiora	s i JJ i o r a
Signor	s i JJ o r
Signore	s i JJ o r e
Singnor	s i n J o r
Singora	s i n g O r a
Sizilia	s i ddz i l j a
Societa	s o tS e t a
Solidarieta	s o l i d a r j E t a
Solidarietá	s o l i d a r j E t a
Soliderietà	s o l i d e r j e t a
Sono	s O n o
Sopratutto	s o p r a t u tt o
Spero	s p E r o
Subito	s u b i t o
TALIANDESE	t a l j a n d e s e
TOPO	t O p o
Tanti	t a n t i
Tedeschi	t e d e s k i
Ti	t i
Tipico	t i p i k o
Tomaso	t o m a z o
Tua	t u a
Un'	u n
Una	u n a
Universita	u n i v e r s i t a
Università	u n i v e r s i t a
Universitá	u n i v e r s i t a
VOREI	v o r E i
Vacanza	v a k a n ts a
Vado	v a d o
Venerdi	v e n e r d i
Vengo	v E n g o
Vi	v i
Voi	v o i
Vorrei	v o rr E i
Vuoì	v w o i
X.ci	k s k i
Zealanda	ts e a l a n d a
a	a
abbarcio	a bb a r tS o
abbilliamento	a bb i ll j a m e n t o
abbitare	a bb i t a r e
abbraciati	a bb r a tS a t i
abbracio	a bb r a tS o
abiamo	a b j a m o
abilita	a b i l i t a
abracciamo	a b r a ttS a m o
abraccio	a b r a ttS o
abracio	a b r a tS o
academia	a k a d E m j a
accetabile	a ttS e t a b i l e
accetazione	a ttS e t a tts j o n e
acount	a k o u n t
addatta	a dd a tt a
adderirme	a dd e r i r m e
addesso	a dd e ss o
adresso	a d r E ss o
affetuosamente	a ff e t u o s a m e n t e
affetuosi	a ff e t u o s i
affetusamente	a ff e t u z a m e n t e
africa	a f r i k a
agencia	a dZ e n tS a
aguia	a g w i a
aguri	a g u r i
aitarLa	a i t a r l a
aiuterá	a j u t E r a
al	a l
al'	a l
albergho	a l b e r g o
albergi	a l b e r dZ i
all	a ll
all'	a ll
alla	a ll a
allbergho	a ll b E r g o
allbergo	a ll b E r g o
allmeno	a ll m e n o
allogio	a ll O dZ o
allora	a ll o r a
alloro	a ll O r o
aloggio	a l o ddZ o
alora	a l O r a
alpe	a l p e
altretando	a l t r e t a n d o
amessi	a m e ss i
amica	a m i k a
amicca	a m i kk a
amicha	a m i k a
amicinzia	a m i tS i n ts j a
amiga	a m i g a
anchio	a n k j o
anchora	a n k o r a
anchè	a n k E
anché	a n k e
andro	a n d r o
andró	a n d o
anniunciato	a nn i u n tS a t o
annucio	a nn u tS o
annulare	a nn u l a r e
annurciarsi	a nn u r tS a r s i
ano	a n o
anunciare	a n u n tS a r e
anuncio	a n u n tS o
anziche	a n ts i k e
aparso	a p a r s o
apartamento	a p a r t a m e n t o
apena	a p e n a
appassianati	a pp a ss j a n a t i
appertutto	a pp e r t u tt o
apresto	a p r E s t o
apunntamento	a p u n t a m e n t o
architecto	a r k i t E k t o
area	a r e a
argumenti	a r g u m e n t i
aria	a r j a
ariverai	a r i v e r a i
articulo	a r t i k u l o
asieme	a s j E m e
asolti	a z O l t i
aspeti	a s p E t i
assistante	a ss i s t a n t e
assocazione	a ss o k a tts j o n e
assomiliano	a ss o m i l j a n o
asspetiamo	a ss p e t j a m o
asspetta	a ss p E tt a
assumeró	a ss u m e o
atenzione	a t e n ts j o n e
atesa	a t E z a
atessa	a t e ss a
ativita	a t i v i t a
attanzione	a tt a n ts j o n e
attessa	a tt E ss a
attivita	a tt i v i t a
atualmente	a t u a l m e n t e
augosto	a u g o s t o
augusto	a u g u s t o
auitante	a u i t a n t e
autuno	a u t u n o
avete	a v e t e
avocato	a v o k a t o
avró	a v o
baccare	b a kk a r e
bacci	b a ttS i
baccio	b a ttS o
baccione	b a ttS o n e
baci	b a tS i
baco	b a k o
bel'	b E l
belissima	b e l i ss i m a
belissimo	b e l i ss i m o
berre	b E rr e
bibliodeca	b i b l i o d e k a
bicichletta	b i tS i k l E tt a
biglitti	b i LL i tt i
bisognò	b i z o JJ O
boca	b O k a
bruto	b r u t o
bugardi	b u g a r d i
buggia	b u ddZ a
bum	b u m
c'	tS i
caffe	k a ff e
caffé	k a f e
café	k a f e
camara	k a m a r a
campania	k a m p a n j a
candidattura	k a n d i d a tt u r a
canto	k a n t o
capiro	k a p i r o
capouffico	k a p o u ff i k o
cari	k a r i
caspitta	k a s p i tt a
cathedrale	k a t e d r a l e
cavagliere	k a v a LL E r e
ce	tS e
cerceranno	tS e r tS e r a nn o
cercha	tS e r k a
cerchare	tS e r tS a r e
cercho	tS e r k o
cerci	tS E r tS i
ceremonia	tS e r e m O n j a
cerghi	tS e r g i
chatao	k a t a o
che	k e
chercando	k e r k a n d o
chercare	k e r k a r e
chiamero	k j a m e r o
chiara	k j a r a
chierdere	k j e r d e r e
chittara	k i tt a r a
chomincare	k o m i n k a r e
chosa	k o s a
chè	k E
ché	k e
ci	tS i
ciacchierare	tS a kk j e r a r e
ciama	tS a m a
ciamo	tS a m o
ciao	tS a o
cinama	tS i n a m a
cioé	tS o e
cita	tS i t a
citta	tS i tt a
citta.	tS i tt a
cittadel	tS i tt a d e l
cittá	tS i tt a
cità	tS i t a
civilta	tS i v i l t a
clara	k l a r a
clase	k l a z e
clinti	k l i n t i
cogniati	k o JJ i a t i
cognosco	k o JJ o s k o
colaboratori	k o l a b o r a t o r i
coleghi	k o l e g i
college	k o ll e dZ e
collegi	k o ll E dZ i
com'	k o m
come	k o m e
comincare	k o m i n k a r e
comincato	k o m i n k a t o
comincierò	k o m i n tS e r O
cominiciare	k o m i n i tS a r e
commincato	k o mm i n k a t o
commincera	k o mm i n tS e r a
comminci	k o mm i n tS i
comminciare	k o mm i n tS a r e
comminciato	k o mm i n tS a t o
commincio	k o mm i n tS o
comminció	k o mm i n tS o
comminiciare	k o mm i n i tS a r e
communicare	k o mm u n i k a r e
communicavo	k o mm u n i k a v o
communicazione	k o mm u n i k a tts j o n e
communicazioni	k o mm u n i k a tts j o n i
compania	k o m p a n j a
compare	k o m p a r e
compleano	k o m p l e a n o
completta	k o m p l E tt a
completto	k o m p l E tt o
computere	k o m p u t e r e
conditionale	k o n d i t i o n a l e
condottore	k o n d o tt o r e
coneguentemente	k o n e g w e n t e m e n t e
confidenzà	k o n f i d E n ts a
congratulazzioni	k o n g r a t u l a tts i o n i
connosciuto	k o nn o SS u t o
conocserei	k o n o k s e r E i
conoschete	k o n o s k E t e
conoscienza	k o n o SS E n ts a
conoscienze	k o n o SS E n ts e
conosciutto	k o n o SS u tt o
conoscuto	k o n o s k u t o
consingli	k o n s i n g l i
contato	k o n t a t o
contentissma	k o n t e n t i s ss m a
contrarvi	k o n t r a r v i
conversatione	k o n v e r s a t j o n e
corriere	k o rr j E r e
cosi	k O s i
costreto	k o s t r e t o
cosí	k O s i
crescuta	k r e s k u t a
croazia	k r o a tts j a
cuando	k u a n d o
cuccina	k u ttS i n a
cudeva	k u d e v a
cultara	k u l t a r a
curso	k u r s o
cìtta	tS i tt a
d'	d
dall	d a ll
daniella	d a n j E ll a
danmarco	d a n m a r k o
de	d e
decizione	d e tS i tts j o n e
dela	d e l a
delicioso	d e l i tS o s o
dell'	d E ll
demande	d e m a n d e
depende	d e p E n d e
desso	d e ss o
detagli	d e t a LL i
di	d i
diffeto	d i ff e t o
dificile	d i f i tS i l e
directamente	d i r e k t a m e n t e
disederi	d i z e d e r i
dita	d i t a
dite	d i t e
dittà	d i tt a
dità	d i t a
doppo	d o pp o
dovè	d O v E
dové	d o v e
duemillaundici	d u e m i ll a u n d i tS i
e	E
eccecionale	e ttS e tS o n a l e
ecetera	e tS e t e r a
el	e l
erasmus	e r a z m u s
erà	e r a
erá	E r a
esattemente	e z a tt e m e n t e
eseme	e z e m e
esperianza	e s p e r j a n ts a
essatamente	e ss a t a m e n t e
essattamente	e ss a tt a m e n t e
estate	e s t a t e
et	e t
eticha	e t i k a
euphorica	e u p o r i k a
experienza	e k s p e r j E n ts a
fa'	f a
faccendo	f a ttS E n d o
faciamo	f a tS a m o
facolta	f a k O l t a
faggiamo	f a ddZ a m o
familia	f a m i l j a
faro	f a r o
farre	f a rr e
farrei	f a rr E i
farrò	f a rr O
fará	f a r a
faró	f a o
felicitá	f e l i tS i t a
festeciamo	f e s t e tS a m o
filho	f i l j o
filipini	f i l i p i n i
financiare	f i n a n tS a r e
finanzare	f i n a n ts a r e
finiró	f i n i o
finische	f i n i s k e
forsè	f o r z E
forze	f O r ts e
fra	f r a
francia	f r a n tS a
frattelo	f r a tt e l o
freda	f r E d a
fredo	f r E d o
fruquantato	f r u k w a n t a t o
futtura	f u tt u r a
fà	f a
gardino	g a r d i n o
garra	g a rr a
genetori	dZ e n e t o r i
gentille	dZ e n t i ll e
germania	dZ e r m a n j a
gia	dZ i a
gioccando	dZ o kk a n d o
gioccare	dZ o kk a r e
giocciamo	dZ O ttS a m o
giocco	dZ O kk o
giono	dZ o n o
giovanni	dZ o v a nn i
giovedi	dZ o v e d i
gironale	dZ i r o n a l e
gironata	dZ i r o n a t a
giuglio	dZ u LL o
giugnio	dZ u JJ i o
giugo	dZ u g o
giurisprudenzia	dZ u r i s p r u d e n ts j a
giá	dZ i a
gli	L i
glilo	g l i l o
goia	g O j a
grazié	g r a tts e
grupi	g r u p i
gugnio	g u JJ i o
guiste	g w i s t e
gìa	dZ t a
hai	a i
hanno	a nn o
ho	o
horribile	o rr i b i l e
hote	O t e
huomo	w O m o
hà	t a
ideà	i d e a
imaginarmi	i m a dZ i n a r m i
imperio	i m p E r j o
in	i n
incostro	i n k o s t r o
inernet	i n e r n e t
informatione	i n f o r m a t j o n e
inizo	i n i tts o
inseguito	i n s e g w i t o
insengnante	i n s e n J a n t e
insième	i n s j E m e
inteligente	i n t e l i dZ E n t e
intento	i n t E n t o
interesanti	i n t e r e z a n t i
interesate	i n t e r e z a t e
internationale	i n t e r n a t j o n a l e
interressa	i n t e rr e ss a
interressono	i n t e rr e ss o n o
intolleraza	i n t o ll e r a ddz a
invence	i n v E n tS e
invitazzione	i n v i t a tts i o n e
invitero	i n v i t e r o
istituto	i s t i t u t o
italia	i t a l j a
italianno	i t a l j a nn o
itoliana	i t o l j a n a
japonese	j a p o n e s e
junio	j u n j o
l	l
l'	l
la	l a
lago	l a g o
lammentare	l a mm e n t a r e
lavaro	l a v a r o
lavolare	l a v o l a r e
lavorro	l a v o rr o
lavoró	l a v o o
le	l e
leggeró	l e ddZ e o
lentemente	l e n t e m e n t e
letioni	l e t j o n i
li	l i
liberò	l i b e r O
licencia	l i tS e n tS a
lontanto	l o n t a n t o
luisa	l u i z a
lundi	l u n d i
lunedi	l u n e d i
lungho	l u n g o
là	l a
maccina	m a ttS i n a
machina	m a k i n a
maese	m a E z e
mama	m a m a
mandatò	m a n d a t O
mangamo	m a n g a m o
mangare	m a n g a r e
manqua	m a n k w a
maraviglia	m a r a v i LL a
mariviglioso	m a r i v i LL o s o
martedi	m a r t e d i
materità	m a t e r i t a
matrimogno	m a t r i m o JJ o
maturita	m a t u r i t a
mediterranae	m e d i t e rr a n a e
megliori	m e LL o r i
melio	m e l j o
menomale	m e n o m a l e
menziato	m e n dz j a t o
mercoledi	m e r k o l E d i
messagio	m e ss a dZ o
messeggio	m e ss e ddZ o
messi	m E ss i
mettodo	m e tt o d o
mi	m i
mile	m i l e
miliore	m i l j o r e
mià	m SS a
modele	m o d E l e
molti	m o l t i
moltto	m o l t o
montagnia	m o n t a JJ j a
mottivo	m o tt i v o
muséo	m u ss e o
mà	m a
natal	n a t a l
natale	n a t a l e
ne	n e
neelle	n e E ll e
negozzi	n e g O tts i
negozzio	n e g o tts j o
nel	n e l
nel'	n e l
nell	n E ll
nellà	n e l a
nervocismo	n e r v o tS i z m o
nouvo	n o u v o
nova	n O v a
novi	n O v i
nummero	n u mm e r o
obbgetto	o b g e tt o
obligatorio	o b l i g a t O r j o
obligazione	o b l i g a tts j o n e
occassione	o kk a ss j o n e
occupató	o kk u p a o
ocorre	o k o rr e
ocupato	o k u p a t o
officio	o ff i tS o
ofrire	O f r i r e
oggigorni	o ddZ i g O r n i
oltre	o l t r e
operà	o p e r a
opportunita	o pp o r t u n i t a
organisazione	o r g a n i z a tts j o n e
organizare	o r g a n i tts a r e
organizata	o r g a n i tts a t a
organizato	o r g a n i tts a t o
organizerà	o r g a n i tts e r a
organiziate	o r g a n i tts j a t e
ou	o u
pacerebbe	p a tS e r E bb e
pachetto	p a k e tt o
pacienza	p a tS e n ts a
paghano	p a g a n o
paisaggi	p a i z a ddZ i
panetiere	p a n e t j E r e
parccheggio	p a r kk e ddZ o
part-taime	p a r t t a i m e
participanti	p a r t i tS i p a n t i
participare	p a r t i tS i p a r e
participato	p a r t i tS i p a t o
pasare	p a s a r e
pasienza	p a s j E n ts a
passegiare	p a ss e dZ a r e
passegiata	p a ss e dZ a t a
passegiathi	p a ss e dZ a t i
pasticeria	p a s t i tS e r i a
patrone	p a t r o n e
pecato	p e k a t o
per	p e r
perce	p E r tS e
perche	p e r k e
perchè	p e r k E
perchèposso	p e r k E p O ss o
perdonnare	p e r d o nn a r e
peresempioun	p e r e s e m p j o u n
perfezzionare	p e r f e tts i o n a r e
pericoloze	p e r i k o l O ddz e
pero	p e r o
perodevi	p e r o d e v i
perque	p e r k w e
perquè	p e r k w E
perqué	p e r k w e
personalita	p e r s o n a l i t a
personne	p e r s O nn e
peró	p e o
pezzeto	p e tts e t o
piacce	p j a ttS e
piaccere	p j a ttS e r e
piaccerebbe	p j a ttS e r E bb e
piacciere	p j a ttS E r e
piaceono	p j a tS e o n o
piacia	p j a tS a
piaciono	p j a tS o n o
piaciutto	p j a tS u tt o
piacono	p j a k o n o
piacuta	p j a k u t a
piacuto	p j a k u t o
piascerebbe	p i a SS e r E bb e
picolo	p i k o l o
piu	p i u
piú	p i u
po	p o
pocca	p O kk a
pocchi	p o kk i
podi	p O d i
pomerigio	p o m e r i dZ o
pomerrigio	p o m e rr i dZ o
pommeriggio	p o mm e r i ddZ o
pommerigio	p o mm e r i dZ o
posibile	p o z i b i l e
poso	p O s o
possibilita	p o ss i b i l i t a
possibilitá	p o ss i b i l i t a
potro	p O t r o
potró	p o t o
pottete	p o tt e t e
pottresti	p o tt r e s t i
poui	p u i
practicare	p r a k t i k a r e
pratticamente	p r a tt i k a m e n t e
preferici	p r e f E r i tS i
prefferito	p r e ff e r i t o
pregho	p r E g o
preocupate	p r e o k u p a t e
preso	p r e s o
prezenterà	p r e tts e n t e r a
priparare	p r i p a r a r e
proffessione	p r o ff e ss j o n e
proffessori	p r o ff E ss o r i
proggetti	p r o ddZ E tt i
proggetto	p r o ddZ e tt o
proggieto	p r o ddZ e t o
proggietto	p r o ddZ e tt o
projetti	p r o j E tt i
prosima	p r o s i m a
prospetiva	p r o s p e t i v a
prossimà	p r o ss i m a
publicata	p u b l i k a t a
publicato	p u b l i k a t o
publiche	p u b l i k e
publici	p u b l i tS i
publicità	p u b l i tS i t a
publico	p u b l i k o
pui	p u i
pulman	p u l m a n
puo	p w o
puoì	p w o i
puó	p o
pérchè	n e r k E
pò	p O
pó	k o
pùoi	p t o i
qalalcuno	k a l a l k u n o
quache	k w a k e
qualce	k w a l tS e
qualque	k w a l k w e
quando	k w a n d o
quatro	k w a t r o
que	k w e
quelcosa	k w e l k o s a
quele	k w e l e
quest	k w e s t
quinque	k w i n k w e
raccette	r a ttS e tt e
raccommandarti	r a kk o mm a n d a r t i
racontare	r a k o n t a r e
racontarti	r a k o n t a r t i
raconterei	r a k o n t e r E i
raggazzi	r a gg a tts i
raggione	r a ddZ o n e
ralta	r a l t a
rapresenta	r a p r e z E n t a
realizate	r e a l i tts a t e
realtá	r e a l t a
recevere	r e tS e v e r e
recevuto	r e tS e v u t o
recivuto	r e tS i v u t o
refiremento	r e f i r e m e n t o
reggionale	r e ddZ o n a l e
reggione	r e ddZ o n e
regolarvi	r e g o l a r v i
reguardo	r e g w a r d o
reparazzione	r e p a r a tts i o n e
residenc	r e s i d e n k
residenze	r e s i d E n ts e
resivuto	r e z i v u t o
restorante	r e s t o r a n t e
revisioné	r e v i z j o n e
rica	r i k a
riccezza	r i ttS e tts a
ricieste	r i tS e s t e
rifutare	r i f u t a r e
ringarzio	r i n g a r ts j o
ringrazzio	r i n g r a tts j o
risquieste	r i s k w j E s t e
ristaurante	r i s t a u r a n t e
ristorante	r i s t o r a n t e
riturnare	r i t u r n a r e
riuniune	r i u n j u n e
rivolgheró	r i v o l g e o
sabatosera	s a b a t o s e r a
sabbato	s a bb a t o
salutti	s a l u tt i
santa	s a n t a
sappere	s a pp e r e
sappete	s a pp e t e
sara	s a r a
sarànno	s a r a nn o
sará	s a r a
saró	s a o
scoula	s k o u l a
scrivi	s k r i v i
scrupuli	s k r u p u l i
scula	s k u l a
scussi	s k u ss i
secondo	s e k o n d o
secura	s e k u r a
securo	s e k u r o
segnora	s e JJ o r a
sembre	s e m b r e
semprava	s e m p r a v a
sempre	s E m p r e
sepciale	s e p i tS a l e
ser	s E r
serrata	s e rr a t a
setimane	s e t i m a n e
sicile	s i tS i l e
sicome	s i k O m e
sicomme	s i k O mm e
sieme	s i E m e
simpathici	s i m p a t i tS i
sitto	s i tt o
sià	s SS a
societa	s o tS e t a
soddisfata	s o dd i s f a t a
sodisfatta	s o d i s f a tt a
sodisfazione	s o d i s f a tts j o n e
sogiorno	s o dZ o r n o
sognio	s o JJ i o
son	s o n
sono	s O n o
sopprattutto	s o pp r a tt u tt o
sopratutto	s o p r a t u tt o
soridendo	s o r i d E n d o
sorpressa	s o r p r E ss a
sottosvilupo	s o tt o z v i l u p o
sovraffolata	s o v r a ff o l a t a
sovrafollata	s o v r a f o ll a t a
speró	s p e o
spezialità	s p e tts j a l i t a
spezializzazione	s p e tts j a l i ddz a tts j o n e
spezzialista	s p e tts j a l i s t a
spiagga	s p j a gg a
stano	s t a n o
statizione	s t a t i tts j o n e
stazzione	s t a tts i o n e
stefano	s t E f a n o
su	s u
sucesso	s u tS e ss o
svegliàta	z v e SS a t a
svilluppare	z v i ll u pp a r e
svilupato	z v i l u p a t o
sviluperà	z v i l u p e r a
svizzera	z v i tts e r a
svolgiere	z v o l dZ E r e
sympatico	s i m p t i k o
systema	s i s t e m a
sára	s a r a
sì	s i
sìa	s t a
sìano	s t a n o
tanti	t a n t i
tantíssimo	t a n t i ss i m o
tartuffo	t a r t u ff o
te'	t e
telefoneró	t e l e f o n e o
telephonarmi	t E l e p o n a r m i
tempo	t E m p o
temà	t e m a
tenni	t e nn i
theatro	t e a t r o
thema	t E m a
thesi	t e s i
ti	t i
ticinesci	t i tS i n e SS i
ticino	t i tS i n o
tino	t i n o
tio	t j o
tipichi	t i p i k i
tiroccinio	t i r o ttS i n j o
traducione	t r a d u tS o n e
trata	t r a t a
troppo	t r O pp o
tràpoco	t r a p o k o
tuto	t u t o
tutti	t u tt i
té	t e
téléfonarti	t e l e f o n a r t i
ufficcio	u ff i ttS o
uffico	u ff i k o
ultimamento	u l t i m a m e n t o
un	u n
un'	u n
undieci	u n d j E tS i
univerista	u n i v e r i s t a
universita	u n i v e r s i t a
universitá	u n i v e r s i t a
utilizo	u t i l i tts o
va	v a
vacance	v a k a n tS e
vacansa	v a k a n s a
vaganze	v a g a n ts e
valuttati	v a l u tt a t i
vaqanza	v a k a n ts a
vare	v a r e
vasce	v a SS e
veder	v e d e r
vendità	v e n d i t a
venerdi	v e n e r d i
ventitre	v e n t i t r e
verita	v e r i t a
verramente	v e rr a m e n t e
verrano	v e rr a n o
vi	v i
viaggare	v i a gg a r e
viaggieremo	v i a ddZ e r e m o
viccino	v i ttS i n o
vidiamo	v i d i a m o
villaggo	v i ll a gg o
villagio	v i ll a dZ o
vinire	v i n i r e
virtualli	v i r t u a ll i
vità	v i t a
vocabulari	v o k a b u l a r i
vocabuli	v o k a b u l i
voi	v o i
volia	v o l j a
volintario	v o l i n t a r j o
volonta	v o l o n t a
vorebbe	v o r E bb e
vorei	v o r E i
voreii	v o r E j i
voui	v u i
voule	v u l e
và	v a
À	a
È	E
Èra	E r a
É	e
à	a
àpresto	a p r e s t o
è	E
é	e
Ĕ	
